period,gini,wolfson,atkinson_e1,ede_e1,middle_share,bottom20_income,top20_income,employment,vulnerable_employment,skill_gap,capital_top10,output,growth_q1,growth_q2,growth_q3,growth_q4,growth_q5,seed,policy
13,0.352500571703818,0.33099476219261037,0.1854179256745998,1.0168028511515508,0.2885714285714286,0.2649395916459015,3.9819645846591563,0.9812417456896143,0.9077118421888721,0.22136885338124934,0.3851435889379486,1.2482509537097544,-0.09503115574840511,-0.04817244226010686,0.02477716202029638,0.0854025632427758,0.20158361570862932,37,공공AI+공교육
14,0.3585520560673938,0.3386443456664529,0.19130093497822775,1.0236815074594112,0.2857142857142857,0.2635169975252732,4.095347166964477,0.981578031280914,0.9093473551175492,0.20232194049872143,0.3870533427500906,1.2658373822057667,-0.09755986763874565,-0.04768090000133655,0.03115153202074408,0.0960532084612201,0.2203067972895734,37,공공AI+공교육
15,0.3647393056527374,0.347430551814923,0.1973840706248724,1.0307100926101358,0.28214285714285714,0.26216155463185126,4.214288052506951,0.9819173543938957,0.9109978634387502,0.18486399523916186,0.38936143854992794,1.2841884329564575,-0.10017775099167663,-0.046163974741725906,0.03783496472086262,0.10612081763288202,0.23886933672153604,37,공공AI+공교육
0,0.2821841889685702,0.25643659780598216,0.12308721277862833,0.9830958031053276,0.37642857142857145,0.29908061773324834,2.9152878778932676,0.9777079428633584,0.8901095774954288,0.6694583238534262,0.37279869275963523,1.121087316129136,0.0,0.0,0.0,0.0,0.0,37,공공AI+돌봄
1,0.2867344598500793,0.2610331607530967,0.12678710779443125,0.9751308482677938,0.36714285714285716,0.29342803261172984,2.950495309998796,0.9775696470233337,0.8917218388153819,0.6695479834005128,0.37363071896535227,1.1167160459630867,-0.01762057544950889,-0.013944781254402858,-0.008893382751236347,-0.004329784166701951,0.004113973735216942,37,공공AI+돌봄
2,0.29206216599515467,0.26592996223579346,0.13121713771871357,0.9736298635078501,0.35714285714285715,0.28881594207815836,3.016209550771508,0.9774360447521888,0.8933420118903833,0.6694108216133756,0.37444943676223047,1.1206826305841853,-0.031137538608820237,-0.022689926070958086,-0.011314960799415798,-0.0007105557776902535,0.017476177072470418,37,공공AI+돌봄
3,0.2975429945343746,0.272148467832911,0.13581904194157812,0.972157397486356,0.3557142857142857,0.2840873874790394,3.0840651469400613,0.9773041061411492,0.8949588475093347,0.6691750073743521,0.37519436867763567,1.1249465617369394,-0.044632468226803,-0.03079710209792522,-0.013605519947835574,0.0021033629549376733,0.030987465312474444,37,공공AI+돌봄
4,0.3033127879762053,0.2795005449592971,0.14075336355112256,0.9709287892107685,0.3464285714285714,0.27951381198093794,3.1557918385958055,0.9771760703009537,0.8965844945438548,0.668717567409384,0.3760454760250423,1.1299768285663063,-0.05802228861535575,-0.03955727753072179,-0.015613840403774823,0.005709088154997518,0.04521708189824024,37,공공AI+돌봄
5,0.3091624022276823,0.2847133742743569,0.14584237706489345,0.970029300706965,0.3392857142857143,0.2750139886869493,3.2297058310851994,0.9770528403375421,0.8982152635172108,0.6681800205646901,0.37691388111552293,1.135656083444755,-0.07100694063973628,-0.04784239009767356,-0.017436543555291204,0.009783462163709426,0.05960092529555546,37,공공AI+돌봄
6,0.31514471771346,0.2897864778418339,0.1511444548183275,0.9694074491859646,0.33214285714285713,0.2705714513272615,3.3074756575210262,0.9769339647014824,0.8998543120047964,0.6679163116104975,0.37773716224687764,1.1420169835593068,-0.08391908144754891,-0.05572477753881999,-0.01853915219583418,0.01374626213814764,0.07432891097310182,37,공공AI+돌봄
7,0.3213768485787055,0.2951740421201338,0.1567615956948003,0.9687473154559515,0.3221428571428571,0.2661374491013464,3.3898061143174862,0.9768146554054955,0.9014909117523797,0.6676404401419609,0.37869248586286586,1.1488415500408415,-0.09733155816835239,-0.06377149186657127,-0.019898151992060048,0.018184265219839724,0.0893031078030468,37,공공AI+돌봄
8,0.3277684195637044,0.3010263690834841,0.16258392489717,0.9682523004663095,0.31285714285714283,0.26197111235084286,3.4756469446625085,0.976698831779816,0.9031299970200821,0.6669784754390354,0.3798044309012671,1.156238015072034,-0.10999989207207987,-0.07216085961807688,-0.021160258197586886,0.022932480333084607,0.10431912440924798,37,공공AI+돌봄
9,0.33423654532262603,0.30899352745255326,0.16859542533087468,0.9681021728387247,0.31142857142857144,0.25789235703537944,3.5647865096701588,0.9765866735859968,0.9047706069693783,0.666331760665742,0.38108951500467536,1.1644176641967612,-0.12282471289626058,-0.0800303698414302,-0.02162747507253127,0.02795920912738243,0.11967863287011364,37,공공AI+돌봄
10,0.3408256490773238,0.3159917341722735,0.1748013188645794,0.9678626059557044,0.305,0.2541104172831577,3.6561391734037407,0.9764750785490716,0.9064120752538244,0.6653032008542238,0.3826670760620597,1.1728843345023132,-0.13541441327658893,-0.0872270720139765,-0.023308983388601483,0.03295667305230864,0.13491162504807883,37,공공AI+돌봄
11,0.34749942513017373,0.32212170563401166,0.1812010611707363,0.967948479414967,0.295,0.25009950193426744,3.7494612366551627,0.9763673825733654,0.908054860432419,0.6647543837245798,0.3845543802754606,1.1821564898446992,-0.1480132292868052,-0.09447206073596272,-0.024103046884472592,0.038230485933086186,0.15071928493906128,37,공공AI+돌봄
12,0.35428958262503607,0.3303524767078122,0.18783232746947798,0.9680980422788329,0.29,0.24605669930259574,3.847277856477588,0.9762615418702197,0.909707315106897,0.6644916012961768,0.3866550187867707,1.1919928298333629,-0.1605926219666449,-0.10163643566187319,-0.024803791283385238,0.04375592104913251,0.16641087871964086,37,공공AI+돌봄
13,0.36115011278887255,0.3378167534207604,0.19462579885149422,0.9683698226437736,0.2857142857142857,0.24243062034865887,3.950364282176419,0.9761584600407085,0.9113592697812047,0.663487927478515,0.388944526100461,1.202384955046769,-0.1730477661817354,-0.10886617612154476,-0.02461073982638679,0.049234080161252726,0.18182803785928994,37,공공AI+돌봄
14,0.3681305267669406,0.34671716622633897,0.20165942514756818,0.9688899312067074,0.28214285714285714,0.23861104300640895,4.058113807865623,0.9760583607875558,0.9130149135095681,0.6629241890365155,0.39165225259326447,1.2136298238202419,-0.1852769008704671,-0.11602472863637693,-0.024584078720065152,0.05518627227241747,0.19792163610785957,37,공공AI+돌봄
15,0.37521924331199064,0.35536283640757044,0.20890258818387253,0.9694523903355213,0.28,0.23490537250483712,4.170780030736387,0.9759596372171394,0.9146720183133135,0.6623250727769943,0.3947382758145366,1.2254526128583119,-0.19765023723226657,-0.12246868275130944,-0.024375805389357644,0.06057320858416874,0.21404547035456986,37,공공AI+돌봄
0,0.2821841889685702,0.25643659780598216,0.12308721277862833,0.9830958031053276,0.37642857142857145,0.29908061773324834,2.9152878778932676,0.9777079428633584,0.8901095774954288,0.6694583238534262,0.37279869275963523,1.121087316129136,0.0,0.0,0.0,0.0,0.0,37,공공AI 종합안
1,0.28570164230927453,0.259555258099001,0.12585390710029343,0.9777675365693981,0.36857142857142855,0.29641180673803763,2.9463666015167287,0.978351711632822,0.8934228851013509,0.6173092802484215,0.37276347792719383,1.1185401896906726,-0.011490158897065322,-0.010258686618526879,-0.0064196099803433705,-0.0030168724566384413,0.004012196901661437,37,공공AI 종합안
2,0.2904845484492157,0.26456681495838047,0.12980176083591766,0.9788749815449237,0.36,0.29330762672904065,3.0136542863768487,0.9790207962535575,0.8968151383467441,0.5688222235018627,0.3726603083896643,1.1248873388726193,-0.020973152775866862,-0.015579442623561805,-0.006210673512064803,0.002764238110337884,0.018485825278431338,37,공공AI 종합안
3,0.2953103391006531,0.27115958669453993,0.13380245958346237,0.9806407208095915,0.3578571428571429,0.2902063853486535,3.0840148432685397,0.9797042775525732,0.9002460433767703,0.5235885314384682,0.3724466222519456,1.1321213407486939,-0.02947763793859231,-0.019364007685571658,-0.005189784181857941,0.008011175171591667,0.033518151908548836,37,공공AI 종합안
4,0.30024086225819546,0.276298777231312,0.1379602847425765,0.983365929276248,0.34785714285714286,0.2876775328089873,3.1582609406535056,0.9804141490514163,0.903769197589745,0.4812241564775867,0.37224363360526547,1.1407431837204784,-0.03681851911710072,-0.022769260097454447,-0.0031062980719912003,0.014628298841758655,0.04943944449773584,37,공공AI 종합안
5,0.30518150817924716,0.28083887696425325,0.1421810432445325,0.9869091104557925,0.3464285714285714,0.2854052770631415,3.2347128878579925,0.9811395801992192,0.9073478751209056,0.4418466223164061,0.3719639728178782,1.150486478159195,-0.04270354516214895,-0.025643642800473126,-0.0002471405782706366,0.022261109169744175,0.06569008537125491,37,공공AI 종합안
6,0.31018953085867906,0.2852536065507675,0.1465362948403971,0.991197579456397,0.3392857142857143,0.2832025597840691,3.3155613486096134,0.9818817032997513,0.9109948776056692,0.4058403061999822,0.3716006986236751,1.1613822280480421,-0.048043250336481644,-0.0272940011531953,0.003809048002181987,0.029955342572558077,0.0826094256957373,37,공공AI 종합안
7,0.3153900044244621,0.291586288427385,0.15111654019206233,0.9958551761890216,0.3357142857142857,0.2811599044918428,3.4017985034343856,0.9826297793332501,0.9146654116708131,0.37248727791564595,0.37127703540869655,1.1731353281572205,-0.053398269051209105,-0.02850792899278231,0.007997702403036759,0.03851305315639842,0.09987177377056222,37,공공AI 종합안
8,0.3206908153511534,0.2971136866371673,0.1558005556223967,1.0011861922430296,0.32785714285714285,0.2794807539568544,3.492231000280877,0.983386777767449,0.9183804690847043,0.3414310777850791,0.3709803588691574,1.18595931199785,-0.05695810592080689,-0.029901119788738675,0.012898600069860608,0.04767226752317593,0.1174593227800349,37,공공AI 종합안
9,0.3260076440274112,0.30115918521766977,0.16058492441490246,1.0072725334093893,0.32142857142857145,0.2780354894398238,3.586466651367368,0.9841512215266591,0.922132410011748,0.31281678101383414,0.3707610310745111,1.1999695534504071,-0.060265827449248556,-0.0299946359052099,0.018806016705288583,0.05739311016631485,0.13553593506780504,37,공공AI 종합안
10,0.33140071483301947,0.3073747505857852,0.16548389934557117,1.0136604068569988,0.3142857142857143,0.2772492202914631,3.6831477258780363,0.9849279120747407,0.9259254388695288,0.2860092618179031,0.37072630098391474,1.2146684840017883,-0.0627984363854642,-0.028784588059337573,0.02366789239501435,0.06742269072548537,0.1535756826019447,37,공공AI 종합안
11,0.3368278965043363,0.3144321313183007,0.17049335396346965,1.0208042374644757,0.3078571428571429,0.2760682216063483,3.7818800756271185,0.9857095473395929,0.9297460518961832,0.2616422532829714,0.3709335208587744,1.2306161045749124,-0.06479675142253775,-0.027370137151448346,0.029920401195754565,0.07807909533994437,0.17236483394214833,37,공공AI 종합안
12,0.3423538058134956,0.32068819721079744,0.17568063483258556,1.028372826736891,0.3007142857142857,0.274786005210053,3.8857456971950888,0.9865019109003116,0.9336192359396153,0.23944671553183827,0.37129835919314885,1.2475417540725062,-0.06635638365973896,-0.02537456681994158,0.036221511093891365,0.08950384010021804,0.19113798361705997,37,공공AI 종합안
13,0.34794211357372806,0.3269294592125246,0.18096096747035195,1.0363993144829098,0.29428571428571426,0.27427440626184074,3.995910957243834,0.9872971063330254,0.9375113265260175,0.2184173982361357,0.37172954111650675,1.2653845217631843,-0.06738985963794406,-0.023262317600704862,0.04413859820784712,0.10075351010816698,0.2097661285465976,37,공공AI 종합안
14,0.3536317762333523,0.334328485114748,0.18643538773807944,1.0450073099953374,0.29214285714285715,0.27331178425594554,4.1114516603191955,0.9880955819617202,0.9414273606678604,0.19945425887761215,0.37247514267817905,1.2844797994469623,-0.06776952730442509,-0.020810318375669257,0.052113914835672646,0.11268948684287099,0.22913936531655688,37,공공AI 종합안
15,0.3594546686605279,0.34020336386434963,0.1921018407003363,1.0539506354249424,0.285,0.27246146276323724,4.232803355914314,0.9888862133966148,0.945308845646319,0.18202564372819852,0.37350093191304556,1.3045587779758927,-0.06829773045544356,-0.01707517086580914,0.06044651099117913,0.12413068188247316,0.24876729455756877,37,공공AI 종합안
0,0.2821841889685702,0.25643659780598216,0.12308721277862833,0.9830958031053276,0.37642857142857145,0.29908061773324834,2.9152878778932676,0.9777079428633584,0.8901095774954288,0.6694583238534262,0.37279869275963523,1.121087316129136,0.0,0.0,0.0,0.0,0.0,37,공공AI 실패
1,0.28712542746216296,0.260632774699941,0.1270912691189765,0.9725320190956827,0.36642857142857144,0.2925814410620657,2.9482528623634567,0.9775660042340867,0.8906144775055623,0.6567458299454152,0.3736299551351048,1.1141279548368244,-0.0205277322796473,-0.017277568737983844,-0.011457126154707656,-0.006896826140113124,0.0021413740539038516,37,공공AI 실패
2,0.2928641426305678,0.26630971942115433,0.1318236630630919,0.968573489038679,0.35928571428571426,0.28714054800992495,3.0111353939263785,0.9774329294110251,0.8911329293911102,0.6441757448308462,0.374493340624697,1.1156414288553305,-0.03655574045094531,-0.028896808225843604,-0.016630379156368245,-0.006364620840515277,0.014036468076882015,37,공공AI 실패
3,0.29890078105181295,0.2746058851019953,0.13688437517748386,0.9647722316102725,0.3507142857142857,0.28168759023367895,3.078124566737736,0.9773074059030022,0.8916596108108167,0.6318261841925216,0.3753689612398568,1.11777866587534,-0.05262536012180641,-0.040466062092240664,-0.021669364300626232,-0.005598786403661293,0.02628691660812911,37,공공AI 실패
4,0.30517978868227524,0.2797250741404951,0.1422456607594058,0.9612788890556945,0.34214285714285714,0.27642368078220075,3.1479588756421317,0.9771899893523168,0.8921970051483116,0.6196858365657281,0.37628759655729493,1.120692539902223,-0.06855619085570788,-0.051933208781262626,-0.026364497878958587,-0.004416402845822344,0.039060293761610285,37,공공AI 실패
5,0.31159404850102923,0.2855424355774376,0.14782498960311097,0.9581086347930998,0.335,0.27137207027130594,3.2210283034390685,0.9770810277893606,0.8927443345170805,0.6076638137112438,0.37722250809940105,1.124309705287971,-0.08416664625359249,-0.06309252050152335,-0.03064654719084307,-0.0027250215961607113,0.05190370407780259,37,공공AI 실패
6,0.3181865297749925,0.29204904214747235,0.15364293329055767,0.955189742713394,0.3264285714285714,0.2665470380635853,3.2968828048113625,0.9769782776496777,0.8933059730668884,0.5958187886959343,0.3782124273467347,1.1285895519571698,-0.09931195332097324,-0.07399610377991228,-0.034740811957110984,-0.001099548958047038,0.06516556248110947,37,공공AI 실패
7,0.32495291297523154,0.2994100905401407,0.15972965030467834,0.952581165537477,0.31642857142857145,0.2617880678401007,3.3767830183612095,0.9768831123548214,0.8938791913055938,0.5843398210801498,0.3792701663317937,1.1336603342994058,-0.11441175758648317,-0.08451394953360578,-0.03854072681150272,0.001136355411594736,0.07867378457416294,37,공공AI 실패
8,0.33187976048916445,0.3057313919743262,0.16605572435273974,0.9501649429682653,0.31285714285714283,0.257261414110051,3.4598418420883315,0.976793946985707,0.8944580644610645,0.5729699555006948,0.38049780039662034,1.139362629752211,-0.12910542625729385,-0.09493971649400428,-0.042071999404181756,0.003437819509115329,0.09232441453877345,37,공공AI 실패
9,0.3389335236092579,0.3130264512078935,0.17261651065277894,0.9480747422698438,0.3057142857142857,0.2528954279129789,3.546024470909795,0.9767119346361279,0.8950482438411562,0.5616924373552286,0.38198195330283136,1.1458709951026993,-0.14353741603798875,-0.10507937604059062,-0.045143099714286504,0.006091678596215025,0.10630204260492314,37,공공AI 실패
10,0.34610326069137676,0.32043105196043065,0.17940005828790484,0.9462251744515534,0.3007142857142857,0.2486715217206954,3.6358673460516076,0.9766369677974928,0.8956477257145756,0.5506463785838109,0.38370297794060876,1.153089497517334,-0.15772416064145162,-0.11466821482535189,-0.04804731163795491,0.008903076961605515,0.12040657697764039,37,공공AI 실패
11,0.35344066355164405,0.32992528257798986,0.18646077738828093,0.9446150234738073,0.2914285714285714,0.24465012591002896,3.7293235579127755,0.976566948803852,0.8962555614813063,0.5396637113377057,0.38575503554396234,1.1611179857331198,-0.17172492801232328,-0.12424967846154217,-0.05073892584110725,0.012224389543360163,0.13484357577775563,37,공공AI 실패
12,0.36084368369489583,0.3375899930300408,0.19371702628463472,0.9433030890498129,0.2792857142857143,0.2407046192940806,3.826819574560451,0.9765044145519034,0.8968762176538951,0.5290522677338068,0.3880878962004315,1.1699404797090736,-0.18552087714230409,-0.13320354972436846,-0.05299653699843764,0.01568221446419757,0.14944407467579449,37,공공AI 실패
13,0.3683871062123798,0.34629219401192013,0.20122681446581103,0.9421107336092082,0.2757142857142857,0.23689965902213495,3.9285682034797604,0.9764462778860485,0.897502796953211,0.5185939785459479,0.39069888056336544,1.1794471204978676,-0.19903760350923472,-0.1422388641240841,-0.0549723633757164,0.019256313976494823,0.16407373677030884,37,공공AI 실패
14,0.3759939767034677,0.35667077043690715,0.20893136618781805,0.9412811770727297,0.2735714285714286,0.23321984848771954,4.034232983929397,0.9763953502534871,0.8981404840085944,0.5082907101304595,0.39361370480282515,1.1898856013752805,-0.21213834838730591,-0.1509776197724144,-0.056521261854252956,0.023237708649864082,0.1790761528405643,37,공공AI 실패
15,0.38374235291154524,0.3664875210668878,0.21690343294565373,0.9405384712341737,0.26357142857142857,0.22963612230294367,4.144889562178051,0.9763482038045608,0.898783162678832,0.49825088566197767,0.3968251249592785,1.2010504333738206,-0.2251722706518379,-0.1594581284318751,-0.05805887395121998,0.02725065188694456,0.19416850949320077,37,공공AI 실패
0,0.28305512495646834,0.2497183815687341,0.12304324702859737,1.0118839826387542,0.36142857142857143,0.3559947936111251,3.5196772072637197,0.9730195575510687,0.8869083250643596,0.6531306992542847,0.40093391540052037,1.153858476156522,0.0,0.0,0.0,0.0,0.0,38,시장·고가AI
1,0.2879144578254398,0.2559570496976908,0.1269688051290867,0.9988745756957161,0.35642857142857143,0.3475989222529395,3.5477101283620134,0.9723585458724298,0.8862331109395679,0.6537739479857005,0.4019136939078692,1.1441453427599573,-0.022711114078437396,-0.018667904234049165,-0.014968269821807637,-0.00888862292506447,0.0005360075500062617,38,시장·고가AI
2,0.29361998156345903,0.26223397608416615,0.13169257887035435,0.9927400823275783,0.3507142857142857,0.34035815261692337,3.6209036760741853,0.9716995777448981,0.8855595207177145,0.6543585857494343,0.4028964429740903,1.1433048459220225,-0.040715990382980224,-0.03224386672661062,-0.022957463316413327,-0.010025191818676612,0.010440903477504098,38,시장·고가AI
3,0.2997087315057745,0.2685208343261523,0.13681660584997124,0.9865953986735272,0.3457142857142857,0.3331138991339437,3.69942926448879,0.9710425779091529,0.8848883218198015,0.6548913223265497,0.4038350458853976,1.1429730986020896,-0.059137368207035426,-0.046120425223228116,-0.03104005009119393,-0.011044274245428415,0.020796234531063135,38,시장·고가AI
4,0.30604958145197614,0.275167687952555,0.14224664900428863,0.9805736082227728,0.34285714285714286,0.32604034112023816,3.7818693192553536,0.9703875317165401,0.8842191658033983,0.6553661172442766,0.40477719925298516,1.1431883152476026,-0.0776286910885802,-0.059958440670131986,-0.039048135178735045,-0.01190029833898597,0.03137813194483531,38,시장·고가AI
5,0.3126174161767721,0.282168759744451,0.14796898115642554,0.9746958673738608,0.33285714285714285,0.31916852957987973,3.8683997868225926,0.9697344392932266,0.8835518719359149,0.6557936822008716,0.40578048857664606,1.1439675854721512,-0.09607029499654386,-0.07374482114207136,-0.046942090042861234,-0.012616393864941993,0.04215504916860538,38,시장·고가AI
6,0.31939019339439834,0.2876231600377002,0.1539776476615361,0.9689776137794343,0.32357142857142857,0.3124719573050933,3.958529382853647,0.9690834283713294,0.8828864842337756,0.656164059725792,0.4070412149246358,1.1453333485824737,-0.1144798200280523,-0.08738083007493286,-0.05473667499436361,-0.013188823337275916,0.05314768650889351,38,시장·고가AI
7,0.3263633358107543,0.2941441355442752,0.1602764351933298,0.9633814758749799,0.31857142857142856,0.30593884756511724,4.052665085002299,0.9684340400302526,0.8822227047450045,0.6565254559118967,0.40840786831247505,1.147260260698745,-0.13287182284051682,-0.10100154089814041,-0.06240906567458103,-0.013620743351803568,0.06430449542576598,38,시장·고가AI
8,0.33352240065568906,0.3013236072374405,0.16685729104957892,0.9579212137659011,0.31214285714285717,0.2995894608670044,4.151001171158724,0.9677865059250684,0.8815608082484625,0.6568121198030057,0.40985727419976364,1.1497684652040872,-0.15120606695365355,-0.11451948101361259,-0.06997289319364064,-0.013910315563922498,0.07559041995896212,38,시장·고가AI
9,0.3408720601772022,0.3089053551537637,0.17373272045963295,0.9525948595653689,0.3057142857142857,0.29340299944805326,4.25372638724404,0.9671407798319568,0.8809007299615054,0.65706583484502,0.41133609783978836,1.1528894864326165,-0.16952644295390057,-0.12797153268885333,-0.0774109040658464,-0.014072766491505365,0.0870840988137253,38,시장·고가AI
10,0.3483909065070272,0.31727792898674456,0.18088868702722005,0.9473939137855484,0.3,0.28738331019154245,4.361032951947068,0.9664967450084314,0.8802422977076162,0.6572860026920055,0.4129274278485763,1.15661192658565,-0.1878041242847447,-0.141325204144348,-0.08476373837792672,-0.014107958192001413,0.09872984865619065,38,시장·고가AI
11,0.3560782298653353,0.32546366818436434,0.18833177040150384,0.9423184149124366,0.2978571428571429,0.28152573076592186,4.473121134553648,0.9658544074725186,0.8795859134686963,0.6574647829679996,0.41482968076824095,1.1609650107637803,-0.20604094358760777,-0.15464566895435217,-0.09199217754669609,-0.013980569456552452,0.11052953916071144,38,시장·고가AI
12,0.3639215550981528,0.3358058880176119,0.19605578774073118,0.9373622039563267,0.29428571428571426,0.2758249576445428,4.590200421985634,0.9652137902268487,0.8789310661902565,0.657602500833288,0.41720465691215064,1.1659542909353406,-0.22423455730335595,-0.16786061566253407,-0.09915247449132097,-0.01374772943931487,0.12249819180032238,38,시장·고가AI
13,0.371903255052628,0.3453440911918593,0.20405434689845214,0.9325290608106278,0.29,0.2702679989427985,4.712490098826079,0.9645748758506085,0.8782778344910189,0.657709313226836,0.42011317985518887,1.1715989115297731,-0.24240989832722123,-0.18097877063700765,-0.10619675906146454,-0.01335610778827634,0.13459710494550534,38,시장·고가AI
14,0.38002316652331614,0.3546822377188342,0.21233090342374072,0.9278090264455403,0.285,0.2648694812322737,4.8407014184943336,0.9639375963316116,0.8776262761361024,0.6577606554083729,0.4234495831061889,1.1779172630720485,-0.2605317529786264,-0.19403320787409029,-0.11314582291511623,-0.012856878599917231,0.14685125999787774,38,시장·고가AI
15,0.38827232992365834,0.363464177306867,0.22087999186331997,0.923196932338072,0.28285714285714286,0.25960664602962075,4.974717510309416,0.9633018091658794,0.8769759820441205,0.6578016124011914,0.4270252512904455,1.1849226341214905,-0.27862501102800763,-0.20702133823115812,-0.12003626811247851,-0.01220262504593188,0.15925209880105956,38,시장·고가AI
0,0.28305512495646834,0.2497183815687341,0.12304324702859737,1.0118839826387542,0.36142857142857143,0.3559947936111251,3.5196772072637197,0.9730195575510687,0.8869083250643596,0.6531306992542847,0.40093391540052037,1.153858476156522,0.0,0.0,0.0,0.0,0.0,38,전국민 공공AI
1,0.2875312413596327,0.2553372522055358,0.1266812630870353,1.0018339069405686,0.3557142857142857,0.34865269354588896,3.5527714523433045,0.9723967560551364,0.8862710188754613,0.6524218151592229,0.40181880846634965,1.147157234347088,-0.019807071414608295,-0.014821163769351341,-0.011588603000301524,-0.00639478135885845,0.002703143314350198,38,전국민 공공AI
2,0.29296293675941043,0.26111573904271196,0.13119133044233766,0.9983757851827002,0.3535714285714286,0.342273257783958,3.633256485866909,0.9717742651186253,0.8856322248398044,0.6519061714648777,0.40271191230529063,1.149131932225083,-0.0349670545562966,-0.02511934476111488,-0.0168215790965164,-0.004855885444755137,0.014566574277179365,38,전국민 공공AI
3,0.2986026324576364,0.2666149117853972,0.13595011433028148,0.9953275889474166,0.3492857142857143,0.3362400493975726,3.7211908690313567,0.9711581386532374,0.8850016928918619,0.6510991619906291,0.4035592593776998,1.1519330138860508,-0.050055981052961294,-0.03497381966989808,-0.021534738454091328,-0.0031493363406074116,0.027227457924512942,38,전국민 공공AI
4,0.30446317079085883,0.2728360284579401,0.14098754032281213,0.9924629928980406,0.3464285714285714,0.33010150487877404,3.8115772573020528,0.9705461611036844,0.8843783634938089,0.6503437802165115,0.40441974217237214,1.155353431393769,-0.06519960937469783,-0.04497985817173228,-0.026080350078083007,-0.0008598271277008659,0.04022226224886379,38,전국민 공공AI
5,0.31048654628519445,0.2790509048899984,0.14624051974764551,0.9896203425855851,0.33714285714285713,0.3241720191020893,3.9076571007304404,0.969934901893637,0.8837544941354007,0.6496683156473455,0.4053095765388674,1.159132478731683,-0.08018599682919686,-0.05485935156675749,-0.030786848113591874,0.0014162999496894096,0.05317677468289577,38,전국민 공공AI
6,0.31656280722651975,0.28520944600019005,0.1516296076096627,0.9869406022664435,0.3364285714285714,0.31842943430128334,3.9997162344946497,0.9693264053161631,0.8831278413209649,0.6487358195255588,0.4063237231556179,1.1633369234936122,-0.09508695465813034,-0.06453026360860092,-0.035217820777812645,0.0038541423781863404,0.06618417633545531,38,전국민 공공AI
7,0.32297471043966697,0.29156211512756053,0.1574077822742358,0.9845450755206939,0.33071428571428574,0.31286873907863016,4.105623162891787,0.9687216830931986,0.8825070163055425,0.6479682747708921,0.4075512871195157,1.1684715984893308,-0.10969170377873422,-0.07465536929419253,-0.03943139668737696,0.0067192383841850134,0.08011163441603768,38,전국민 공공AI
8,0.3295336813141001,0.29835244534966043,0.16340561565124512,0.9822057700551547,0.32571428571428573,0.30742927501493056,4.2114071129996296,0.9681186513311384,0.881891250362238,0.6466756214159042,0.4088342531841927,1.1740525497547425,-0.12441666116385885,-0.08449289907075135,-0.04367890482005568,0.00966398362195264,0.09408261441820089,38,전국민 공공AI
9,0.3361234732328039,0.3052745835762651,0.16957091231289445,0.980165663543433,0.32,0.30212136551007246,4.3222494085198155,0.9675198184229482,0.8812764110327508,0.6455922042153232,0.4101693608988835,1.1803122964699742,-0.13929409168847662,-0.09373766990330339,-0.047138643619428246,0.012859209316465014,0.10807319687498715,38,전국민 공공AI
10,0.3428436177249021,0.31439607199876585,0.17592408018478434,0.9779783029856751,0.3107142857142857,0.2969430405895358,4.4360324426845965,0.96692057004489,0.8806611620432736,0.6443843220521726,0.41146574099229055,1.1867575298219724,-0.15361400030802116,-0.10328878690120467,-0.05124398293697093,0.01595807846176228,0.1217801071257321,38,전국민 공공AI
11,0.3497328613673044,0.3205662119819235,0.18256171156162815,0.9758418387544088,0.30357142857142855,0.29182633577075984,4.550589162485478,0.9663220582628703,0.8800481951898712,0.6431436121636478,0.4129766327624319,1.1937804389107463,-0.16863197109166672,-0.11261063222744566,-0.055177275236052016,0.019145940995929565,0.13593054361276896,38,전국민 공공AI
12,0.3567538660478362,0.3305304258283205,0.18940015466739635,0.9739383552445596,0.3,0.2871502495741376,4.674042307159433,0.9657271071821732,0.8794398294059907,0.6414002033602466,0.4148954595379123,1.2015032581765857,-0.18288788049630134,-0.12199209696802552,-0.05907669143593578,0.02231627332039886,0.15053444419010908,38,전국민 공공AI
13,0.36382983647413636,0.33819344087813763,0.19643489132180036,0.9723227593035751,0.2957142857142857,0.28237642592168843,4.801346002955104,0.9651368592265307,0.8788331594916188,0.6400464341582668,0.4174172830355285,1.2100111724648777,-0.19723113436657147,-0.13124006649070447,-0.061927267514584515,0.02574653589911523,0.16524495559368516,38,전국민 공공AI
14,0.3710115171155197,0.3457011559226573,0.20369076269816033,0.9708195843327249,0.2957142857142857,0.277497061394623,4.935676643486539,0.9645488638243328,0.8782323031649004,0.6390521734353856,0.4203103568309215,1.2191489673310638,-0.21178464284147677,-0.13989235528592053,-0.06486788079352289,0.029523365171475455,0.17987874090248193,38,전국민 공공AI
15,0.3783560508776477,0.3526001764437669,0.2111814273130509,0.9692601678990588,0.2892857142857143,0.27299418021974875,5.077050086362007,0.9639610842147486,0.8776322916880566,0.6376970891749925,0.4235395619791637,1.2287491718120584,-0.22574935723257678,-0.1484790010471468,-0.06909982172804074,0.033360907597087305,0.1947865992263323,38,전국민 공공AI
0,0.28305512495646834,0.2497183815687341,0.12304324702859737,1.0118839826387542,0.36142857142857143,0.3559947936111251,3.5196772072637197,0.9730195575510687,0.8869083250643596,0.6531306992542847,0.40093391540052037,1.153858476156522,0.0,0.0,0.0,0.0,0.0,38,공공AI+공교육
