C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,C2,C2_NM,C2_NM_ENG,C2_OBJ_NM,C2_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,LST_CHN_DE,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
00,전국,Whole country,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,120.7650115,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C15,가죽 가방 및 신발 제조업,Manufacture of leather luggage and footwear,산업별,By industry,131.6106644,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,84.81542,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,90.01499,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,79.84967,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,89.25454,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,97.93484,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,111.17747,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,123.45016,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,111.44589,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,117.50363,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,115.46222,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,111.2429389,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,89.57719487,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,87.28847601,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C16,목재 및 나무제품 제조업; 가구 제외,Manufacture of wood and of products of wood and cork; except furniture ,산업별,By industry,97.83553993,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,172.97128,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,171.93549,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,156.52872,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,153.73971,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,149.80166,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,147.6045,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,146.49565,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,135.91124,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,135.95589,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,154.41453,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,143.7654076,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,144.4718058,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,123.0245086,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C17,펄프 종이 및 종이제품 제조업,Manufacture of pulp paper and paper products,산업별,By industry,131.0725264,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,70.6934,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,74.62176,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,72.70516,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,73.49094,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,76.49441,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,77.45775,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,79.67834,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,77.53297,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,82.53366,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,90.47071,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,91.0196087,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,93.63961726,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,95.945584,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C18,인쇄 및 기록매체 복제업,Printing and reproduction of recorded media,산업별,By industry,93.2396147,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1981.797,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,2068.93626,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1893.2144,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1967.70251,T001,지역별 노동생산성,2025-09-02,344,2014,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1681.1472,T001,지역별 노동생산성,2025-09-02,344,2015,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1636.8887,T001,지역별 노동생산성,2025-09-02,344,2016,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1683.34528,T001,지역별 노동생산성,2025-09-02,344,2017,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,2019.94305,T001,지역별 노동생산성,2025-09-02,344,2018,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1909.4277,T001,지역별 노동생산성,2025-09-02,344,2019,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1191.45271,T001,지역별 노동생산성,2025-09-02,344,2020,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,969.8762759,T001,지역별 노동생산성,2025-09-02,344,2021,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1896.33407,T001,지역별 노동생산성,2025-09-02,344,2022,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1725.86361,T001,지역별 노동생산성,2026-07-30,344,2023,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C19,코크스 연탄 및 석유정제품 제조업,Manufacture of coke briquettes and refined petroleum products,산업별,By industry,1961.208484,T001,지역별 노동생산성,2026-07-30,344,2024,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C20,화학물질 및 화학제품 제조업; 의약품 제외,Manufacture of chemicals and chemical products; except pharmaceuticals and medicinal chemicals,산업별,By industry,434.15525,T001,지역별 노동생산성,2025-09-02,344,2011,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C20,화학물질 및 화학제품 제조업; 의약품 제외,Manufacture of chemicals and chemical products; except pharmaceuticals and medicinal chemicals,산업별,By industry,428.23751,T001,지역별 노동생산성,2025-09-02,344,2012,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
00,전국,Whole country,시도별,By province,C20,화학물질 및 화학제품 제조업; 의약품 제외,Manufacture of chemicals and chemical products; except pharmaceuticals and medicinal chemicals,산업별,By industry,412.53911,T001,지역별 노동생산성,2025-09-02,344,2013,A,DT_344N_1D8B_DD,제조업 지역별 노동생산성,백만원,1000000won
