C1,C1_NM,C1_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,ITM_ID,ITM_NM,ITM_NM_ENG,LST_CHN_DE,ORG_ID,PRD_DE,PRD_SE,TBL_ID,TBL_NM,UNIT_NM,UNIT_NM_ENG
N,사업시설관리 사업지원 및 임대 서비스업,Business facilities management and business support services; rental and leasing activities,산업별,By industry,104.20395,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202402,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N,사업시설관리 사업지원 및 임대 서비스업,Business facilities management and business support services; rental and leasing activities,산업별,By industry,101.16465,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202403,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N,사업시설관리 사업지원 및 임대 서비스업,Business facilities management and business support services; rental and leasing activities,산업별,By industry,106.54491,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202404,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N,사업시설관리 사업지원 및 임대 서비스업,Business facilities management and business support services; rental and leasing activities,산업별,By industry,104.62587,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202501,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N,사업시설관리 사업지원 및 임대 서비스업,Business facilities management and business support services; rental and leasing activities,산업별,By industry,104.13703,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202502,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N,사업시설관리 사업지원 및 임대 서비스업,Business facilities management and business support services; rental and leasing activities,산업별,By industry,100.45998,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202503,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N,사업시설관리 사업지원 및 임대 서비스업,Business facilities management and business support services; rental and leasing activities,산업별,By industry,111.65672,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202504,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,176.32608,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201101,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,173.64029,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201102,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,174.18942,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201103,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,165.53462,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201104,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,173.8901,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201201,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,167.26374,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201202,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,155.72606,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201203,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,158.40484,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201204,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,155.97958,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201301,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,149.87668,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201302,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,147.30733,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201303,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,140.1429,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201304,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,131.62441,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201401,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,128.00616,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201402,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,123.75788,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201403,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,123.14961,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201404,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,127.99994,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201501,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,115.94361,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201502,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,111.94422,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201503,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,111.36165,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201504,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,116.09168,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201601,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,115.27516,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201602,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,114.45263,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201603,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,115.09201,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201604,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,120.27199,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201701,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,120.19879,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201702,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,118.38374,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201703,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,127.22998,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201704,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,121.55881,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201801,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,116.46329,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201802,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,111.77842,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201803,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,116.44409,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201804,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,116.85615,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201901,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,112.75864,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201902,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,108.56496,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201903,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,115.76265,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201904,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,100.67912,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202001,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,101.46978,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202002,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,95.13721,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202003,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,102.81077,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202004,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,98.57138,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202101,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,100.55092,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202102,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,94.78997,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202103,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,98.6148,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202104,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,96.80432,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202201,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,97.76626,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202202,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,93.47479,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202203,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,98.75616,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202204,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,93.34544,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202301,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,96.8914,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202302,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,92.42594,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202303,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,101.59814,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202304,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,90.17855,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202401,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,92.68482,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202402,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,90.33984,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202403,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,96.11765,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202404,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,93.5024,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202501,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,92.44588,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202502,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,86.48745,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202503,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N74,사업시설 관리 및 조경서비스업,Business facilities management and landscape services,산업별,By industry,100.68194,T001,노동생산성지수,Indices of Labor Productivity,2026-06-29,344,202504,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,114.11468,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201101,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,111.15341,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201102,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,112.29034,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201103,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,109.11502,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201104,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,105.47496,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201201,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,108.31525,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201202,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,105.37239,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201203,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,106.31251,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201204,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,109.89148,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201301,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,107.70075,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201302,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,109.34026,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201303,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,106.14153,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201304,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,106.87265,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201401,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,106.36994,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201402,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,107.21364,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201403,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,106.50334,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201404,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,107.95051,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201501,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,107.42751,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201502,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,102.24172,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201503,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,104.70247,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201504,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,102.84489,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201601,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,102.32735,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201602,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,99.44645,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201603,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,99.39297,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201604,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,101.07553,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201701,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,104.77238,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201702,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,101.04602,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201703,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,109.81424,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201704,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,106.47193,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201801,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,108.13167,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201802,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,107.08682,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201803,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,110.13719,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201804,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,110.86827,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201901,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,109.87021,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201902,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,106.77072,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201903,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,112.83045,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,201904,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,98.98047,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202001,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,97.91678,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202002,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,98.03186,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202003,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,105.23871,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202004,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,100.60987,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202101,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,98.88569,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202102,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,98.98153,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202103,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,103.04588,T001,노동생산성지수,Indices of Labor Productivity,2023-06-27,344,202104,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,101.61044,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202201,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,103.24494,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202202,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,103.056,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202203,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,108.46318,T001,노동생산성지수,Indices of Labor Productivity,2024-06-26,344,202204,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
N75,사업지원 서비스업,Business support services,산업별,By industry,101.11894,T001,노동생산성지수,Indices of Labor Productivity,2025-06-26,344,202301,Q,DT_344N_1D8A_AA,노동생산성지수(산업생산기준),2015＝100,2015＝100
