spec_id,policy,wolfson_vs_market,output_vs_market,ede_vs_market,vulnerable_vs_market
167,공공AI 종합안,-0.021542766893454655,-0.1250627587816715,-0.11810126485855524,0.05103609972503761
167,공공AI+공교육,-0.01648666140148427,-0.0761174940282196,-0.0713842973086039,0.023502243363600184
167,공공AI+돌봄,-0.008550982823012233,-0.09844805653487221,-0.09658338826965565,0.02765758089977473
167,전국민 공공AI,-0.005830639992641884,-0.05714600443892502,-0.05534622732681685,0.000540462944884931
168,공공AI 실패,-0.0017056256787379848,0.0064457674850342955,0.006393236668889912,0.014474504751229762
168,공공AI 종합안,-0.020889591917641094,0.051967462446175755,0.05805907862238848,0.05055184369574306
168,공공AI+공교육,-0.014423481335161081,0.047432034551771085,0.05013871321218394,0.023074413560981905
168,공공AI+돌봄,-0.00923094552400118,0.01396771451188246,0.016124563431319034,0.027421678032321463
168,전국민 공공AI,-0.007169070578942546,0.013123203536650085,0.015177073381256881,0.000346575381401518
169,공공AI 실패,-0.00432974577339347,-0.028231295572064184,-0.027198432244346343,0.014678935040416988
169,공공AI 종합안,-0.03554832080928838,-0.09189151754183844,-0.0816756535325473,0.0515781392032297
169,공공AI+공교육,-0.030103319516294524,-0.049335333310072234,-0.0412489470823727,0.024010055636471406
169,공공AI+돌봄,-0.018249137447490238,-0.08486407650102257,-0.08082221174914289,0.027800675633477618
169,전국민 공공AI,-0.014095649655193054,-0.04748243938799682,-0.04371431307380019,0.0006580718979446454
170,공공AI 실패,-0.0037144002622870598,-0.003341157277504017,-0.002942424497479987,0.014708899048832103
170,공공AI 종합안,-0.022264545597611998,0.006411928496448532,0.013102643876760488,0.05162617280843422
170,공공AI+공교육,-0.017245755838595847,0.01680179820555839,0.021588642971819796,0.02406095370582647
170,공공AI+돌봄,-0.010399373586182009,-0.017329234808416916,-0.014283555068828668,0.02778870007979225
170,전국민 공공AI,-0.007234573894816521,-0.006532420347233314,-0.0037434232442211945,0.0006482292413017756
171,공공AI 실패,-0.004154778208728602,-0.00513294903257816,-0.0041686559224557995,0.014758031089283715
171,공공AI 종합안,-0.02897550210933028,0.0014416806902571438,0.010008954390115843,0.05190800269586263
171,공공AI+공교육,-0.02395912770010858,0.01387965790695576,0.02068408595807293,0.02431524757254159
171,공공AI+돌봄,-0.01375701464960552,-0.021027810232557835,-0.017874199597149795,0.02790382077148342
171,전국민 공공AI,-0.010825301007111585,-0.008350522875025315,-0.0054366907478295284,0.0007428464482034745
172,공공AI 실패,-0.0024763162418645207,0.006529619249761741,0.00714472502793824,0.014489297624800113
172,공공AI 종합안,-0.02717080008293349,0.05852813402507166,0.06683575366467376,0.050778612281427216
172,공공AI+공교육,-0.02163763261196383,0.05354360129310169,0.05896170174910134,0.023266166012129386
172,공공AI+돌봄,-0.012363195647400502,0.015617250293013592,0.018131515358030766,0.027568071066747225
172,전국민 공공AI,-0.010236116389952879,0.015208152842445567,0.017642379155000568,0.00046689519379787114
173,공공AI 실패,-0.006610751186988367,-0.022420131408434067,-0.021327425288757917,0.014944196091018713
173,공공AI 종합안,-0.05503023553783307,-0.0679942983854133,-0.052068366501561464,0.05272933839938987
173,공공AI+공교육,-0.04307942310303292,-0.028566162710671993,-0.01746142329097161,0.025071466621467163
173,공공AI+돌봄,-0.028868369792114573,-0.076933196052789,-0.06945224665377189,0.028176055979193038
173,전국민 공공AI,-0.023919801515379202,-0.04220727990039471,-0.03547544161996033,0.0009665954076248182
174,공공AI 실패,-0.005998868288839748,-0.01658123139220615,-0.015760189985098372,0.014957828452564511
174,공공AI 종합안,-0.05330982453041053,-0.04248244334322497,-0.027601864138494137,0.052789658330198184
174,공공AI+공교육,-0.04148642279568479,-0.009987711996519509,0.0009380312365534493,0.025127563697422084
174,공공AI+돌봄,-0.028716504874765153,-0.06309482654110292,-0.05485417252906152,0.028193710598816223
174,전국민 공공AI,-0.02266260270704426,-0.033529579279597925,-0.026125627555606323,0.0009811056644094904
175,공공AI 실패,-0.004991549084730429,0.0054867797384510145,0.006338373390885971,0.0147984522182254
175,공공AI 종합안,-0.04528493433819111,0.05484323201813418,0.06724929957416889,0.05205405364454592
175,공공AI+공교육,-0.037112785264268644,0.05570957327146173,0.06511998569801355,0.024451887402072638
175,공공AI+돌봄,-0.02342949930151811,0.0033052248906278213,0.009636983652792475,0.02794316612779631
175,전국민 공공AI,-0.01870001203139332,0.0080630652974706,0.013826492972555837,0.0007751842292242159
176,공공AI 실패,-0.0016944271204870631,0.0023909337413013654,0.0018702036993507587,0.014368640833141266
176,공공AI 종합안,-0.020045166784458175,0.03685706995109325,0.04191849026591128,0.050050620258429365
176,공공AI+공교육,-0.012789364105362522,0.036765612160774536,0.037893987652289074,0.022615704267187915
176,공공AI+돌봄,-0.009968347571772979,0.003925676003000339,0.005908252245760311,0.0272439378403162
176,전국민 공공AI,-0.00808188308878749,0.0068802180619776665,0.008810467316417485,0.00020049147350760998
177,공공AI 실패,-0.003478225393269141,-0.014740805228510994,-0.014071894034895505,0.014767587812789234
177,공공AI 종합안,-0.032916116205996326,-0.039155097246677366,-0.028582107625137354,0.05190571699813825
177,공공AI+공교육,-0.025569888632028137,-0.01248048648227074,-0.005629024809311309,0.024316427525952533
177,공공AI+돌봄,-0.016796936019830497,-0.05042446725599178,-0.04609672964525674,0.027889331816815445
177,전국민 공공AI,-0.013144557770128198,-0.026478528624917706,-0.022541285704158504,0.0007309380379821873
178,공공AI 실패,-0.006476290924436218,-0.025598287726714207,-0.024355498633939182,0.014945630959983951
178,공공AI 종합안,-0.0560927786829373,-0.0816889200499456,-0.06418001741526178,0.05273889554797832
178,공공AI+공교육,-0.04400090944394569,-0.03804302397049538,-0.026582928838383868,0.025079762939681803
178,공공AI+돌봄,-0.028925716395209522,-0.08485583137693328,-0.07751471238792498,0.028181327171652264
178,전국민 공공AI,-0.024372496164842494,-0.047096712042900314,-0.040487676056360805,0.0009709277782891847
179,공공AI 실패,-0.0010152246386099378,-0.004057664709765596,-0.004979921532470399,0.014433005168963804
179,공공AI 종합안,-0.020925497818021777,0.012842397241192627,0.01637539840657371,0.050328479327956886
179,공공AI+공교육,-0.015312032395901107,0.02291224462725533,0.024210285044732834,0.022872794077784343
179,공공AI+돌봄,-0.011415798843096112,-0.01891275976961687,-0.015308160955043795,0.02733076852216909
179,전국민 공공AI,-0.008824549409622295,-0.006762899024436331,-0.003365876265315315,0.00027185724163832515
180,공공AI 실패,-0.0028336774886623672,0.00518561286014263,0.004567799217768176,0.014655410626441934
180,공공AI 종합안,-0.037249801336294436,0.05291355469336878,0.061528799362047165,0.051361747006464384
180,공공AI+공교육,-0.02971047937915186,0.05525569580888717,0.06003226945602662,0.023820833054146173
180,공공AI+돌봄,-0.021813912763944954,-0.0008346205120514094,0.005700348557216461,0.027687086787801928
180,전국민 공공AI,-0.018075795886186352,0.005261597541924817,0.011212865581668709,0.0005647137087680942
181,공공AI 실패,-0.002376300503268397,-0.009642007991857753,-0.009265778599816019,0.014440787303929874
181,공공AI 종합안,-0.024099546930399715,-0.011770399415791812,-0.005931324273118398,0.05052705337865486
181,공공AI+공교육,-0.01937760535183105,0.003529252260107335,0.007900533516205097,0.023039463745384237
181,공공AI+돌봄,-0.010834870405271799,-0.028628871094392695,-0.02642252836233567,0.027464152161311668
181,전국민 공공AI,-0.008750617099201705,-0.012819458483413503,-0.010653751564406087,0.00038148468737941865
182,공공AI 실패,-0.004550828235600643,0.008419713329388906,0.009292650351934995,0.014682005914318747
182,공공AI 종합안,-0.0360227643056681,0.0676464203726505,0.07798718028531756,0.05155027096564968
182,공공AI+공교육,-0.03044177839727956,0.06245773440179703,0.07044846485692868,0.023987432428034323
182,공공AI+돌봄,-0.019407120425443375,0.015871757120917325,0.020414987138609134,0.027778747578252903
182,전국민 공공AI,-0.01405387091250114,0.015749413104694677,0.019959231870235697,0.0006400493226137068
183,공공AI 실패,-0.0026232590780173592,0.005452371765753788,0.006067181004651798,0.014423389386063728
183,공공AI 종합안,-0.022867839379726494,0.04830260584391943,0.05412244449054067,0.0505735399987202
183,공공AI+공교육,-0.017531754758092342,0.04407388171067096,0.04841379485570102,0.023054099008497864
183,공공AI+돌봄,-0.009423131766851445,0.013423502746942723,0.014916777903143108,0.02759731411240751
183,전국민 공공AI,-0.0072853888051308754,0.01294918400242508,0.01444022797617242,0.0004909299286577715
184,공공AI 실패,-0.005308150844837586,0.001399770953221996,0.0024775882068188704,0.014534425118186403
184,공공AI 종합안,-0.030032117296260978,0.03521413296632422,0.044157054884145716,0.05109084781666547
184,공공AI+공교육,-0.02619952360502012,0.03761562152209364,0.044533171862347926,0.023528221188352925
184,공공AI+돌봄,-0.014708670002490168,0.00044741728856780016,0.003036853405269324,0.02777786164248978
184,전국민 공공AI,-0.01106550713521011,0.005741837563704971,0.00823782597542766,0.0006393211757778072
185,공공AI 실패,-0.005803471538176064,-0.028793570638398644,-0.027457630754611717,0.014844415201924846
185,공공AI 종합안,-0.032393551857858194,-0.10173859417548752,-0.09189187973939203,0.052405915401863234
185,공공AI+공교육,-0.026798091950340025,-0.05781595824009002,-0.049953757406411836,0.02476317082155436
185,공공AI+돌봄,-0.01571101284104509,-0.08673714320842736,-0.08374069986993285,0.028112813237230395
185,전국민 공공AI,-0.012035789701183283,-0.04945056123201026,-0.046677297737033774,0.0009146164669721797
186,공공AI 실패,-0.003795352289076903,0.004552365426487623,0.005124206293265737,0.014577092338600791
186,공공AI 종합안,-0.025911414933690882,0.04684090284496175,0.0553520589945687,0.05109091281911349
186,공공AI+공교육,-0.020237085357792478,0.04542935210065191,0.05082670947969109,0.02356418926033436
186,공공AI+돌봄,-0.012548632113624544,0.00822304721373578,0.011034908536024679,0.027627760571547998
186,전국민 공공AI,-0.009440515920600107,0.010249931119326695,0.012904193799934544,0.0005159537439389066
187,공공AI 실패,-0.00497325518450753,0.00499221004302669,0.0063622629477969594,0.014954097703025322
187,공공AI 종합안,-0.037529236912251185,0.0444031872227663,0.056016919195355896,0.05279858000126647
187,공공AI+공교육,-0.030861954487739762,0.0451374094148093,0.05385930060792314,0.02513296024027023
187,공공AI+돌봄,-0.0186726214870567,0.004992538491198961,0.008989411213055715,0.028208448211169003
187,전국민 공공AI,-0.01534010046891729,0.008154223123363363,0.011778743032859362,0.0009932184453242572
188,공공AI 실패,-0.005167557534702494,-0.021887014975043504,-0.02141919417235033,0.014859880272479939
188,공공AI 종합안,-0.04336275863828373,-0.06851586468863599,-0.05577307349938307,0.05232583715396647
188,공공AI+공교육,-0.03348594678408631,-0.029874639811177356,-0.02171480791220093,0.02470339376138475
188,공공AI+돌봄,-0.023037678190940714,-0.07559566891566355,-0.0690500094807904,0.028027939435105877
188,전국민 공공AI,-0.01774725720326084,-0.041805798907879485,-0.035920986637775265,0.0008448590499677833
189,공공AI 실패,-0.001551145861180353,-0.0007727083605311713,-0.0015160143977087995,0.014375380814077557
189,공공AI 종합안,-0.01902887610451079,0.02111767954021082,0.025836916066385752,0.05005820576853792
189,공공AI+공교육,-0.012454403013598597,0.02599219635987024,0.02648833919649011,0.022625219826958493
189,공공AI+돌봄,-0.009979990774763081,-0.0066015745654199876,-0.004441366886115718,0.027235868822123144
189,전국민 공공AI,-0.007262683031289227,3.7068066345347095e-05,0.002105682000842754,0.00019385958177161244
190,공공AI 실패,-0.00456097787991061,-0.012934291435455509,-0.012604418639572068,0.01473274352317237
190,공공AI 종합안,-0.03246277483066336,-0.03127701147897386,-0.021319725335678885,0.05173376474751742
190,공공AI+공교육,-0.02451651854069503,-0.00652541505661812,-0.0004934533801809193,0.024160200780797947
190,공공AI+돌봄,-0.018378276214043046,-0.046666413187529246,-0.04204402343035782,0.027823587710747034
190,전국민 공공AI,-0.014446290488611457,-0.024140391039867058,-0.019943274222214313,0.0006769032368091343
191,공공AI 실패,-0.004342793771792225,-0.009434756004132426,-0.008404023128837895,0.014865963332212314
191,공공AI 종합안,-0.03850205213659268,-0.015987019076609175,-0.003399619296022255,0.05236913950089543
191,공공AI+공교육,-0.029901210399251532,0.004404146748522478,0.012826085694473577,0.024740630970635023
191,공공AI+돌봄,-0.01814927495671452,-0.03639231595638947,-0.03156710786466996,0.028053296143398652
191,전국민 공공AI,-0.015081953888769095,-0.01749358945011461,-0.013126959000452437,0.0008656996206734737
192,공공AI 실패,-0.001599932240943791,-0.02886267934308895,-0.029580362377215917,0.014363685639541452
192,공공AI 종합안,-0.018502275700382223,-0.09764742790320381,-0.09449162154215149,0.05001513334612047
192,공공AI+공교육,-0.013654236919301746,-0.05685648524217095,-0.0561540056322548,0.022584406873240225
192,공공AI+돌봄,-0.010136416360619835,-0.08386265623978129,-0.08165357255288153,0.027226422591594062
192,전국민 공공AI,-0.007538988478282674,-0.04812851438015364,-0.045987667994950784,0.0001860957650739641
193,공공AI 실패,-0.003961311583992114,0.0036580215046501524,0.004795024859202607,0.014915265255257734
193,공공AI 종합안,-0.03732902825001158,0.038552165058489365,0.05165393827042197,0.052601548669124955
193,공공AI+공교육,-0.0296456400516113,0.04189459719893571,0.050160943618996603,0.02495338720873541
193,공공AI+돌봄,-0.015334391836076239,0.0005719324835729983,0.004930480329343984,0.028135459754974557
193,전국민 공공AI,-0.012957763468386174,0.005459197525924719,0.009393013462495742,0.0009332295435923923
194,공공AI 실패,-0.005105735150982227,-0.005793834015013835,-0.004655265508323264,0.014652464412505747
194,공공AI 종합안,-0.03918001382178207,0.0076714948484493325,0.02017358649030121,0.05150031015768124
194,공공AI+공교육,-0.03150035444285129,0.020875132553106863,0.029522384402300053,0.023933959976466156
194,공공AI+돌봄,-0.02003562364807028,-0.021747229688970297,-0.017552425044650405,0.027793428815036547
194,전국민 공공AI,-0.014363932926529113,-0.007515625811571745,-0.003587810991676127,0.0006521157686879935
195,공공AI 실패,-0.0012172219129755746,-0.008697999990722918,-0.009183300315517912,0.014530767189542012
195,공공AI 종합안,-0.01830609900702025,-0.013913742681042382,-0.008012812552332499,0.0507770789626264
195,공공AI+공교육,-0.013073351174531525,0.003612615695456761,0.005922504219969242,0.023285145480661296
195,공공AI+돌봄,-0.008695643885025542,-0.032899769738448534,-0.029541536687101327,0.027482312623620924
195,전국민 공공AI,-0.006803165514105772,-0.016097592726912233,-0.01299592288574758,0.0003964106941162964
196,공공AI 실패,-0.004632906902719405,-0.027260219387879564,-0.02613998238329246,0.014853739276661004
196,공공AI 종합안,-0.03210012133648754,-0.09539583566026351,-0.08607089544447444,0.052333832533143464
196,공공AI+공교육,-0.026897915903862812,-0.05316646598558558,-0.04562705563466696,0.024706758154040033
196,공공AI+돌봄,-0.015712367214758466,-0.083680537474959,-0.08017288914556153,0.028047300343392124
196,전국민 공공AI,-0.012017311351106508,-0.04762328303186074,-0.044415906164157665,0.0008607716981477633
197,공공AI 실패,-0.005652874418162895,-0.004435459339847028,-0.003136817331011954,0.014928867859969495
197,공공AI 종합안,-0.03931835275112619,0.005799508180002869,0.01736056513615708,0.05266804929505704
197,공공AI+공교육,-0.03317748975438507,0.01930508860145374,0.028631227749874255,0.025014059032210396
197,공공AI+돌봄,-0.01771127346116133,-0.022661589556445927,-0.01779574348944199,0.028159828409312044
197,전국민 공공AI,-0.01372032018336658,-0.008919082815138937,-0.004511746716415577,0.0009532580369543027
198,공공AI 실패,-0.001111327649590474,-0.016451958549943024,-0.017481049211345107,0.014397908599913151
198,공공AI 종합안,-0.022497037523682817,-0.03818155494226988,-0.033081088416241286,0.050171595251732794
198,공공AI+공교육,-0.015297788930919348,-0.012191388729877295,-0.011157103845159853,0.02272815985606184
198,공공AI+돌봄,-0.011608488417180027,-0.05194600160045837,-0.0483435378081376,0.02727955517736469
198,전국민 공공AI,-0.00831449985006931,-0.027136584745827586,-0.023714327877360733,0.0002297652113499118
199,공공AI 실패,-0.0047295154739225576,-0.014566940853497051,-0.014528814158911052,0.014769610748744352
199,공공AI 종합안,-0.04148750956131811,-0.034455737352687026,-0.024551810493834494,0.05190120024388871
199,공공AI+공교육,-0.033907245579001155,-0.005882723523435829,0.0011209852934086079,0.024314508883127216
199,공공AI+돌봄,-0.024860661928582356,-0.05581179810945771,-0.049120240075795976,0.02787846981219374
199,전국민 공공AI,-0.019856650590365538,-0.029293651744983572,-0.02323765351129807,0.0007220106025788899
